name,mscf,yearmonth,year,month,x,y
Bayelsa,2240998.854,2013-07,2013,07,6.080417668,4.766315393
Bayelsa,2106284,2013-08,2013,08,6.080417668,4.766315393
Bayelsa,1567779.316,2013-09,2013,09,6.080417668,4.766315393
Bayelsa,2645038.73,2013-10,2013,10,6.080417668,4.766315393
Bayelsa,2871201.79,2013-11,2013,11,6.080417668,4.766315393
Bayelsa,3229774.575,2013-12,2013,12,6.080417668,4.766315393
Bayelsa,2882969.799,2014-01,2014,01,6.080417668,4.766315393
Bayelsa,2276555.778,2014-02,2014,02,6.080417668,4.766315393
Bayelsa,2756974.421,2014-03,2014,03,6.080417668,4.766315393
Bayelsa,3100924.108,2014-04,2014,04,6.080417668,4.766315393
Bayelsa,2632845.364,2014-05,2014,05,6.080417668,4.766315393
Bayelsa,2238402.761,2014-06,2014,06,6.080417668,4.766315393
Bayelsa,3128324.539,2014-07,2014,07,6.080417668,4.766315393
Bayelsa,2746023.063,2014-08,2014,08,6.080417668,4.766315393
Bayelsa,3003858.871,2014-09,2014,09,6.080417668,4.766315393
Bayelsa,2339963.579,2014-10,2014,10,6.080417668,4.766315393
Bayelsa,3009021.652,2014-11,2014,11,6.080417668,4.766315393
Bayelsa,2805544.301,2014-12,2014,12,6.080417668,4.766315393
Bayelsa,2407330.483,2015-01,2015,01,6.080417668,4.766315393
Bayelsa,2985396.703,2015-02,2015,02,6.080417668,4.766315393
Bayelsa,2060993.556,2015-03,2015,03,6.080417668,4.766315393
Bayelsa,2091589.425,2015-04,2015,04,6.080417668,4.766315393
Bayelsa,2690361.776,2015-05,2015,05,6.080417668,4.766315393
Bayelsa,1374447.538,2015-06,2015,06,6.080417668,4.766315393
Bayelsa,1133562.008,2015-07,2015,07,6.080417668,4.766315393
Bayelsa,828010.5984,2015-08,2015,08,6.080417668,4.766315393
Bayelsa,1554910.033,2015-09,2015,09,6.080417668,4.766315393
Bayelsa,2194296.492,2015-10,2015,10,6.080417668,4.766315393
Bayelsa,2424725.573,2015-11,2015,11,6.080417668,4.766315393
Bayelsa,1992195.933,2015-12,2015,12,6.080417668,4.766315393
Bayelsa,2481351.633,2016-01,2016,01,6.080417668,4.766315393
Bayelsa,2057450.756,2016-02,2016,02,6.080417668,4.766315393
Bayelsa,3457355.565,2016-03,2016,03,6.080417668,4.766315393
Bayelsa,3144972.816,2016-04,2016,04,6.080417668,4.766315393
Bayelsa,2568220.558,2016-05,2016,05,6.080417668,4.766315393
Bayelsa,1781604.478,2016-06,2016,06,6.080417668,4.766315393
Bayelsa,2512406.485,2016-07,2016,07,6.080417668,4.766315393
Bayelsa,1812411.542,2016-08,2016,08,6.080417668,4.766315393
Bayelsa,3187606.723,2016-09,2016,09,6.080417668,4.766315393
